# threshold = 2.04267433667814
# Area under ROC curve = 0.713142857142857
# aggregate.tpos = 22
# aggregate.tneg = 90
# aggregate.fpos = 35
# aggregate.fneg = 20
# rocframe: 
    predicted    actual  threshold fold tpos tneg fpos fneg
117 2.5093906 3.0048371 1.00000000    3    0  125    0   42
119 2.4794582 3.3837436 1.00000000    3    0  125    0   42
125 2.6527164 3.3837436 1.00000000    3    0  125    0   42
126 2.4255744 3.3837436 1.00000000    3    0  125    0   42
# predperf: 
  tpos tneg fpos fneg
1    6   18    6    7
2    6   27    7    4
3    7   31   10    6
4    3   14   12    3
